cluster_number,day_of_week,month_of_year,department_id,demand,meand_demand,std_demand
1118,4,10,6,2,24.33333333,18.07392228
1118,4,10,6,56,24.33333333,18.07392228
1119,4,10,7,5,108.8,70.87806431
1119,4,10,7,203,108.8,70.87806431
1119,4,10,7,116,108.8,70.87806431
1119,4,10,7,124,108.8,70.87806431
1119,4,10,7,96,108.8,70.87806431
1120,4,10,8,84,69,37.75484832
1120,4,10,8,75,69,37.75484832
1120,4,10,8,108,69,37.75484832
1120,4,10,8,28,69,37.75484832
1120,4,10,8,4,69,37.75484832
1120,4,10,8,58,69,37.75484832
1120,4,10,8,114,69,37.75484832
1120,4,10,8,81,69,37.75484832
1121,4,10,9,279,160.8333333,75.21280919
1121,4,10,9,55,160.8333333,75.21280919
1121,4,10,9,135,160.8333333,75.21280919
1121,4,10,9,126,160.8333333,75.21280919
1121,4,10,9,179,160.8333333,75.21280919
1121,4,10,9,191,160.8333333,75.21280919
1122,4,11,10,150,99,72.12489168
1122,4,11,10,48,99,72.12489168
1123,4,11,11,36,69,46.66904756
1123,4,11,11,102,69,46.66904756
1124,4,11,12,35,31,5.656854249
1124,4,11,12,27,31,5.656854249
1125,4,11,13,13,17,14.4222051
1125,4,11,13,5,17,14.4222051
1125,4,11,13,33,17,14.4222051
1126,4,11,14,16,9.5,9.192388155
1126,4,11,14,3,9.5,9.192388155
1127,4,11,15,12,17,7.071067812
1127,4,11,15,22,17,7.071067812
1128,4,11,16,69,55,19.79898987
1128,4,11,16,41,55,19.79898987
1129,4,11,17,19,19.5,0.707106781
1129,4,11,17,20,19.5,0.707106781
1130,4,11,18,29,53,37.32291521
1130,4,11,18,96,53,37.32291521
1130,4,11,18,34,53,37.32291521
1131,4,11,19,5,4,1
1131,4,11,19,4,4,1
1131,4,11,19,3,4,1
1132,4,11,2,47,121,104.6518036
1132,4,11,2,195,121,104.6518036
1133,4,11,20,13,16,11.78982612
1133,4,11,20,6,16,11.78982612
1133,4,11,20,29,16,11.78982612
1134,4,11,21,3,5,2.828427125
1134,4,11,21,7,5,2.828427125
1135,4,11,22,8,6,2.645751311
1135,4,11,22,7,6,2.645751311
1135,4,11,22,3,6,2.645751311
1136,4,11,23,6,7,1
1136,4,11,23,8,7,1
1136,4,11,23,7,7,1
1137,4,11,3,10,6.5,4.949747468
1137,4,11,3,3,6.5,4.949747468
1138,4,11,4,7,6.666666667,3.511884584
1138,4,11,4,3,6.666666667,3.511884584
1138,4,11,4,10,6.666666667,3.511884584
1139,4,11,5,103,76,38.18376618
1139,4,11,5,49,76,38.18376618
1140,4,11,6,14,14.33333333,12.50333289
1140,4,11,6,2,14.33333333,12.50333289
1140,4,11,6,27,14.33333333,12.50333289
1141,4,11,7,16,43.5,38.89087297
1141,4,11,7,71,43.5,38.89087297
1142,4,11,8,44,46,2.828427125
1142,4,11,8,48,46,2.828427125
1143,4,11,9,26,63.5,53.03300859
1143,4,11,9,101,63.5,53.03300859
1144,4,2,10,56,137.6666667,90.62597126
1144,4,2,10,188,137.6666667,90.62597126
1144,4,2,10,167,137.6666667,90.62597126
1144,4,2,10,263,137.6666667,90.62597126
1144,4,2,10,138,137.6666667,90.62597126
1144,4,2,10,14,137.6666667,90.62597126
1145,4,2,11,11,169.6,160.5359773
1145,4,2,11,148,169.6,160.5359773
1145,4,2,11,397,169.6,160.5359773
1145,4,2,11,35,169.6,160.5359773
1145,4,2,11,257,169.6,160.5359773
1146,4,2,12,53,28.75,18.33712082
1146,4,2,12,11,28.75,18.33712082
1146,4,2,12,32,28.75,18.33712082
1146,4,2,12,19,28.75,18.33712082
1147,4,2,13,90,41,36.30426972
1147,4,2,13,12,41,36.30426972
1147,4,2,13,15,41,36.30426972
1147,4,2,13,47,41,36.30426972
1148,4,2,14,7,17,18.1934054
1148,4,2,14,6,17,18.1934054
1148,4,2,14,38,17,18.1934054
1149,4,2,15,19,43.75,25.96632435
1149,4,2,15,31,43.75,25.96632435
1149,4,2,15,79,43.75,25.96632435
1149,4,2,15,46,43.75,25.96632435
1150,4,2,16,19,84.28571429,74.7701239
1150,4,2,16,38,84.28571429,74.7701239
1150,4,2,16,91,84.28571429,74.7701239
1150,4,2,16,85,84.28571429,74.7701239
1150,4,2,16,1,84.28571429,74.7701239
1150,4,2,16,142,84.28571429,74.7701239
1150,4,2,16,214,84.28571429,74.7701239
1151,4,2,17,39,31.5,21.06339637
1151,4,2,17,55,31.5,21.06339637
1151,4,2,17,5,31.5,21.06339637
1151,4,2,17,27,31.5,21.06339637
1152,4,2,18,154,90.75,57.3490773
1152,4,2,18,119,90.75,57.3490773
1152,4,2,18,66,90.75,57.3490773
1152,4,2,18,24,90.75,57.3490773
1153,4,2,19,3,5.75,3.774917218
1153,4,2,19,6,5.75,3.774917218
1153,4,2,19,11,5.75,3.774917218
1153,4,2,19,3,5.75,3.774917218
1154,4,2,2,108,217.25,189.6828493
1154,4,2,2,252,217.25,189.6828493
1154,4,2,2,40,217.25,189.6828493
1154,4,2,2,469,217.25,189.6828493
1155,4,2,20,24,18.75,11.17661249
1155,4,2,20,32,18.75,11.17661249
1155,4,2,20,10,18.75,11.17661249
1155,4,2,20,9,18.75,11.17661249
1156,4,2,21,7,3.75,2.217355783
1156,4,2,21,3,3.75,2.217355783
1156,4,2,21,3,3.75,2.217355783
1156,4,2,21,2,3.75,2.217355783
1157,4,2,22,18,20.25,18.51800925
1157,4,2,22,10,20.25,18.51800925
1157,4,2,22,6,20.25,18.51800925
1157,4,2,22,47,20.25,18.51800925
1158,4,2,23,3,14.8,15.81771159
1158,4,2,23,1,14.8,15.81771159
1158,4,2,23,9,14.8,15.81771159
1158,4,2,23,39,14.8,15.81771159
1158,4,2,23,22,14.8,15.81771159
1159,4,2,3,6,8.8,7.190271205
1159,4,2,3,16,8.8,7.190271205
1159,4,2,3,3,8.8,7.190271205
1159,4,2,3,17,8.8,7.190271205
1159,4,2,3,2,8.8,7.190271205
1160,4,2,4,9,15,8.717797887
1160,4,2,4,11,15,8.717797887
1160,4,2,4,25,15,8.717797887
1161,4,2,5,244,104.1666667,88.42944457
1161,4,2,5,42,104.1666667,88.42944457
1161,4,2,5,155,104.1666667,88.42944457
1161,4,2,5,125,104.1666667,88.42944457
1161,4,2,5,57,104.1666667,88.42944457
1161,4,2,5,2,104.1666667,88.42944457
1162,4,2,6,33,29,23.66431913
1162,4,2,6,35,29,23.66431913
1162,4,2,6,4,29,23.66431913
1162,4,2,6,36,29,23.66431913
1162,4,2,6,73,29,23.66431913
1162,4,2,6,6,29,23.66431913
1162,4,2,6,16,29,23.66431913
1163,4,2,7,2,73.83333333,81.64414655
1163,4,2,7,46,73.83333333,81.64414655
1163,4,2,7,84,73.83333333,81.64414655
1163,4,2,7,64,73.83333333,81.64414655
1163,4,2,7,18,73.83333333,81.64414655
1163,4,2,7,229,73.83333333,81.64414655
1164,4,2,8,154,55.42857143,54.25820105
1164,4,2,8,28,55.42857143,54.25820105
1164,4,2,8,86,55.42857143,54.25820105
1164,4,2,8,80,55.42857143,54.25820105
1164,4,2,8,27,55.42857143,54.25820105
1164,4,2,8,12,55.42857143,54.25820105
1164,4,2,8,1,55.42857143,54.25820105
1165,4,2,9,144,97.14285714,77.18252948
1165,4,2,9,39,97.14285714,77.18252948
1165,4,2,9,181,97.14285714,77.18252948
1165,4,2,9,31,97.14285714,77.18252948
1165,4,2,9,196,97.14285714,77.18252948
1165,4,2,9,86,97.14285714,77.18252948
1165,4,2,9,3,97.14285714,77.18252948
1166,4,3,10,233,141,100.6147769
1166,4,3,10,72,141,100.6147769
1166,4,3,10,170,141,100.6147769
1166,4,3,10,68,141,100.6147769
1166,4,3,10,293,141,100.6147769
1166,4,3,10,6,141,100.6147769
1166,4,3,10,145,141,100.6147769
1167,4,3,11,23,141,80.35421582
1167,4,3,11,238,141,80.35421582
1167,4,3,11,179,141,80.35421582
1167,4,3,11,66,141,80.35421582
1167,4,3,11,160,141,80.35421582
1167,4,3,11,180,141,80.35421582
1168,4,3,12,61,75.5,45.06661736
1168,4,3,12,23,75.5,45.06661736
1168,4,3,12,88,75.5,45.06661736
1168,4,3,12,130,75.5,45.06661736
1169,4,3,13,74,56.5,20.33879708
1169,4,3,13,46,56.5,20.33879708
1169,4,3,13,73,56.5,20.33879708
1169,4,3,13,33,56.5,20.33879708
1170,4,3,14,37,26.6,8.792041856
1170,4,3,14,30,26.6,8.792041856
1170,4,3,14,28,26.6,8.792041856
1170,4,3,14,25,26.6,8.792041856
1170,4,3,14,13,26.6,8.792041856
1171,4,3,15,52,39.33333333,31.94265695
1171,4,3,15,3,39.33333333,31.94265695
1171,4,3,15,63,39.33333333,31.94265695
1172,4,3,16,48,77.8,45.98043062
1172,4,3,16,104,77.8,45.98043062
1172,4,3,16,132,77.8,45.98043062
1172,4,3,16,16,77.8,45.98043062
1172,4,3,16,89,77.8,45.98043062
1173,4,3,17,66,37,25.36401651
1173,4,3,17,44,37,25.36401651
1173,4,3,17,5,37,25.36401651
1173,4,3,17,33,37,25.36401651
1174,4,3,18,1,82.83333333,60.74015695
1174,4,3,18,103,82.83333333,60.74015695
1174,4,3,18,140,82.83333333,60.74015695
1174,4,3,18,26,82.83333333,60.74015695
1174,4,3,18,152,82.83333333,60.74015695
1174,4,3,18,75,82.83333333,60.74015695
1175,4,3,19,12,10.25,5.123475383
1175,4,3,19,11,10.25,5.123475383
1175,4,3,19,3,10.25,5.123475383
1175,4,3,19,15,10.25,5.123475383
1176,4,3,2,18,195.5,122.6568384
1176,4,3,2,316,195.5,122.6568384
1176,4,3,2,78,195.5,122.6568384
1176,4,3,2,241,195.5,122.6568384
1176,4,3,2,210,195.5,122.6568384
1176,4,3,2,310,195.5,122.6568384
1177,4,3,20,15,18,14.86606875
1177,4,3,20,5,18,14.86606875
1177,4,3,20,18,18,14.86606875
1177,4,3,20,9,18,14.86606875
1177,4,3,20,43,18,14.86606875
1178,4,3,21,3,9,7.211102551
1178,4,3,21,17,9,7.211102551
1178,4,3,21,7,9,7.211102551
1179,4,3,22,2,4.5,3.535533906
1179,4,3,22,7,4.5,3.535533906
1180,4,3,23,3,15.5,14.97664849
1180,4,3,23,28,15.5,14.97664849
1180,4,3,23,17,15.5,14.97664849
1180,4,3,23,1,15.5,14.97664849
1180,4,3,23,38,15.5,14.97664849
1180,4,3,23,6,15.5,14.97664849
1181,4,3,3,26,17,14.09491634
1181,4,3,3,6,17,14.09491634
1181,4,3,3,32,17,14.09491634
1181,4,3,3,4,17,14.09491634
1182,4,3,4,24,12.4,10.31018914
1182,4,3,4,8,12.4,10.31018914
1182,4,3,4,3,12.4,10.31018914
1182,4,3,4,4,12.4,10.31018914
1182,4,3,4,23,12.4,10.31018914
1183,4,3,5,21,114,65.79260343
1183,4,3,5,158,114,65.79260343
1183,4,3,5,114,114,65.79260343
1183,4,3,5,163,114,65.79260343
1184,4,3,6,27,18.25,17.13427364
1184,4,3,6,6,18.25,17.13427364
1184,4,3,6,2,18.25,17.13427364
1184,4,3,6,38,18.25,17.13427364
1185,4,3,7,113,97.5,36.79220932
1185,4,3,7,52,97.5,36.79220932
1185,4,3,7,138,97.5,36.79220932
1185,4,3,7,87,97.5,36.79220932
1186,4,3,8,2,46.6,39.74669798
1186,4,3,8,86,46.6,39.74669798
1186,4,3,8,16,46.6,39.74669798
1186,4,3,8,89,46.6,39.74669798
1186,4,3,8,40,46.6,39.74669798
1187,4,3,9,23,141.3333333,111.1569461
1187,4,3,9,3,141.3333333,111.1569461
1187,4,3,9,207,141.3333333,111.1569461
1187,4,3,9,163,141.3333333,111.1569461
1187,4,3,9,295,141.3333333,111.1569461
1187,4,3,9,157,141.3333333,111.1569461
1188,4,4,10,75,146.2857143,131.5899113
1188,4,4,10,6,146.2857143,131.5899113
1188,4,4,10,42,146.2857143,131.5899113
1188,4,4,10,79,146.2857143,131.5899113
1188,4,4,10,276,146.2857143,131.5899113
1188,4,4,10,359,146.2857143,131.5899113
1188,4,4,10,187,146.2857143,131.5899113
1189,4,4,11,82,132.125,106.480632
1189,4,4,11,71,132.125,106.480632
1189,4,4,11,115,132.125,106.480632
1189,4,4,11,213,132.125,106.480632
1189,4,4,11,336,132.125,106.480632
1189,4,4,11,180,132.125,106.480632
1189,4,4,11,58,132.125,106.480632
1189,4,4,11,2,132.125,106.480632
1190,4,4,12,23,38.42857143,22.21003634
1190,4,4,12,42,38.42857143,22.21003634
1190,4,4,12,1,38.42857143,22.21003634
1190,4,4,12,63,38.42857143,22.21003634
1190,4,4,12,33,38.42857143,22.21003634
1190,4,4,12,43,38.42857143,22.21003634
1190,4,4,12,64,38.42857143,22.21003634
1191,4,4,13,4,35.5,41.44755723
1191,4,4,13,118,35.5,41.44755723
1191,4,4,13,29,35.5,41.44755723
1191,4,4,13,24,35.5,41.44755723
1191,4,4,13,25,35.5,41.44755723
1191,4,4,13,13,35.5,41.44755723
1192,4,4,14,2,10,6.733003292
1192,4,4,14,18,10,6.733003292
1192,4,4,14,12,10,6.733003292
1192,4,4,14,8,10,6.733003292
1193,4,4,15,10,15.33333333,11.75868473
1193,4,4,15,2,15.33333333,11.75868473
1193,4,4,15,10,15.33333333,11.75868473
1193,4,4,15,23,15.33333333,11.75868473
1193,4,4,15,12,15.33333333,11.75868473
1193,4,4,15,35,15.33333333,11.75868473
1194,4,4,16,24,65.33333333,85.20954563
1194,4,4,16,90,65.33333333,85.20954563
1194,4,4,16,228,65.33333333,85.20954563
1194,4,4,16,17,65.33333333,85.20954563
1194,4,4,16,31,65.33333333,85.20954563
1194,4,4,16,2,65.33333333,85.20954563
1195,4,4,17,7,18.4,16.66733332
1195,4,4,17,1,18.4,16.66733332
1195,4,4,17,12,18.4,16.66733332
1195,4,4,17,33,18.4,16.66733332
1195,4,4,17,39,18.4,16.66733332
1196,4,4,18,45,80,101.6890686
1196,4,4,18,4,80,101.6890686
1196,4,4,18,41,80,101.6890686
1196,4,4,18,230,80,101.6890686
1197,4,4,19,21,12.5,10.48332008
1197,4,4,19,24,12.5,10.48332008
1197,4,4,19,21,12.5,10.48332008
1197,4,4,19,3,12.5,10.48332008
1197,4,4,19,2,12.5,10.48332008
1197,4,4,19,4,12.5,10.48332008
1198,4,4,2,3,129.7142857,88.86640589
1198,4,4,2,187,129.7142857,88.86640589
1198,4,4,2,74,129.7142857,88.86640589
1198,4,4,2,110,129.7142857,88.86640589
1198,4,4,2,81,129.7142857,88.86640589
1198,4,4,2,268,129.7142857,88.86640589
1198,4,4,2,185,129.7142857,88.86640589
1199,4,4,20,39,19.75,16.52018967
1199,4,4,20,5,19.75,16.52018967
1199,4,4,20,28,19.75,16.52018967
1199,4,4,20,7,19.75,16.52018967
1200,4,4,21,1,4.285714286,4.461475306
1200,4,4,21,2,4.285714286,4.461475306
1200,4,4,21,14,4.285714286,4.461475306
1200,4,4,21,3,4.285714286,4.461475306
1200,4,4,21,3,4.285714286,4.461475306
1200,4,4,21,5,4.285714286,4.461475306
1200,4,4,21,2,4.285714286,4.461475306
1201,4,4,22,17,14.2,6.534523701
1201,4,4,22,21,14.2,6.534523701
1201,4,4,22,10,14.2,6.534523701
1201,4,4,22,5,14.2,6.534523701
1201,4,4,22,18,14.2,6.534523701
1202,4,4,23,6,11.625,8.122939299
1202,4,4,23,11,11.625,8.122939299
1202,4,4,23,6,11.625,8.122939299
1202,4,4,23,24,11.625,8.122939299
1202,4,4,23,1,11.625,8.122939299
1202,4,4,23,10,11.625,8.122939299
1202,4,4,23,12,11.625,8.122939299
1202,4,4,23,23,11.625,8.122939299
1203,4,4,3,6,7.2,3.633180425
1203,4,4,3,5,7.2,3.633180425
1203,4,4,3,3,7.2,3.633180425
1203,4,4,3,11,7.2,3.633180425
1203,4,4,3,11,7.2,3.633180425
1204,4,4,4,22,9.4,7.569676347
1204,4,4,4,4,9.4,7.569676347
1204,4,4,4,3,9.4,7.569676347
1204,4,4,4,9,9.4,7.569676347
1204,4,4,4,9,9.4,7.569676347
1205,4,4,5,92,52.85714286,48.89590498
1205,4,4,5,139,52.85714286,48.89590498
1205,4,4,5,45,52.85714286,48.89590498
1205,4,4,5,13,52.85714286,48.89590498
1205,4,4,5,59,52.85714286,48.89590498
1205,4,4,5,1,52.85714286,48.89590498
1205,4,4,5,21,52.85714286,48.89590498
1206,4,4,6,5,27.5,20.92162244
1206,4,4,6,68,27.5,20.92162244
1206,4,4,6,46,27.5,20.92162244
1206,4,4,6,15,27.5,20.92162244
1206,4,4,6,14,27.5,20.92162244
1206,4,4,6,34,27.5,20.92162244
1206,4,4,6,14,27.5,20.92162244
1206,4,4,6,24,27.5,20.92162244
1207,4,4,7,24,73.14285714,71.10890374
1207,4,4,7,34,73.14285714,71.10890374
1207,4,4,7,202,73.14285714,71.10890374
1207,4,4,7,59,73.14285714,71.10890374
1207,4,4,7,19,73.14285714,71.10890374
1207,4,4,7,31,73.14285714,71.10890374
1207,4,4,7,143,73.14285714,71.10890374
1208,4,4,8,99,61,45.7727305
1208,4,4,8,70,61,45.7727305
1208,4,4,8,18,61,45.7727305
1208,4,4,8,25,61,45.7727305
1208,4,4,8,18,61,45.7727305
1208,4,4,8,62,61,45.7727305
1208,4,4,8,46,61,45.7727305
1208,4,4,8,150,61,45.7727305
1209,4,4,9,74,106.5,57.20431219
1209,4,4,9,49,106.5,57.20431219
1209,4,4,9,125,106.5,57.20431219
1209,4,4,9,178,106.5,57.20431219
1210,4,5,10,249,143.8571429,62.8634196
1210,4,5,10,181,143.8571429,62.8634196
1210,4,5,10,82,143.8571429,62.8634196
1210,4,5,10,104,143.8571429,62.8634196
1210,4,5,10,80,143.8571429,62.8634196
1210,4,5,10,128,143.8571429,62.8634196
1210,4,5,10,183,143.8571429,62.8634196
1211,4,5,11,79,134.6666667,42.5613283
1211,4,5,11,152,134.6666667,42.5613283
1211,4,5,11,123,134.6666667,42.5613283
1211,4,5,11,144,134.6666667,42.5613283
1211,4,5,11,203,134.6666667,42.5613283
1211,4,5,11,107,134.6666667,42.5613283
1212,4,5,12,82,69,26.95675549
1212,4,5,12,98,69,26.95675549
1212,4,5,12,36,69,26.95675549
1212,4,5,12,60,69,26.95675549
1213,4,5,13,62,36.16666667,22.76327452
1213,4,5,13,3,36.16666667,22.76327452
1213,4,5,13,62,36.16666667,22.76327452
1213,4,5,13,31,36.16666667,22.76327452
1213,4,5,13,34,36.16666667,22.76327452
1213,4,5,13,25,36.16666667,22.76327452
1214,4,5,14,30,15.2,9.364827815
1214,4,5,14,10,15.2,9.364827815
1214,4,5,14,5,15.2,9.364827815
1214,4,5,14,15,15.2,9.364827815
1214,4,5,14,16,15.2,9.364827815
1215,4,5,15,35,35.25,9.569918147
1215,4,5,15,44,35.25,9.569918147
1215,4,5,15,22,35.25,9.569918147
1215,4,5,15,40,35.25,9.569918147
1216,4,5,16,146,74.2,47.24616387
1216,4,5,16,55,74.2,47.24616387
1216,4,5,16,16,74.2,47.24616387
1216,4,5,16,78,74.2,47.24616387
1216,4,5,16,76,74.2,47.24616387
1217,4,5,17,26,32.8,13.40522286
1217,4,5,17,13,32.8,13.40522286
1217,4,5,17,40,32.8,13.40522286
1217,4,5,17,47,32.8,13.40522286
1217,4,5,17,38,32.8,13.40522286
1218,4,5,18,137,94,38.70400496
1218,4,5,18,84,94,38.70400496
1218,4,5,18,140,94,38.70400496
1218,4,5,18,79,94,38.70400496
1218,4,5,18,38,94,38.70400496
1218,4,5,18,86,94,38.70400496
1219,4,5,19,8,11.6,6.268971207
1219,4,5,19,18,11.6,6.268971207
1219,4,5,19,17,11.6,6.268971207
1219,4,5,19,3,11.6,6.268971207
1219,4,5,19,12,11.6,6.268971207
1220,4,5,2,126,196,87.9067688
1220,4,5,2,86,196,87.9067688
1220,4,5,2,166,196,87.9067688
1220,4,5,2,329,196,87.9067688
1220,4,5,2,241,196,87.9067688
1220,4,5,2,228,196,87.9067688
1221,4,5,20,8,18.83333333,8.084965471
1221,4,5,20,31,18.83333333,8.084965471
1221,4,5,20,18,18.83333333,8.084965471
1221,4,5,20,19,18.83333333,8.084965471
1221,4,5,20,13,18.83333333,8.084965471
1221,4,5,20,24,18.83333333,8.084965471
1222,4,5,21,4,6,4.082482905
1222,4,5,21,5,6,4.082482905
1222,4,5,21,12,6,4.082482905
1222,4,5,21,3,6,4.082482905
1223,4,5,22,7,6,1.154700538
1223,4,5,22,7,6,1.154700538
1223,4,5,22,5,6,1.154700538
1223,4,5,22,5,6,1.154700538
1224,4,5,23,10,16.25,12.31191834
1224,4,5,23,31,16.25,12.31191834
1224,4,5,23,3,16.25,12.31191834
1224,4,5,23,21,16.25,12.31191834
1225,4,5,3,10,7,3.464101615
1225,4,5,3,10,7,3.464101615
1225,4,5,3,4,7,3.464101615
1225,4,5,3,4,7,3.464101615
1226,4,5,4,9,9.4,6.985699679
1226,4,5,4,9,9.4,6.985699679
1226,4,5,4,3,9.4,6.985699679
1226,4,5,4,21,9.4,6.985699679
1226,4,5,4,5,9.4,6.985699679
1227,4,5,5,117,89.4,37.85894874
1227,4,5,5,111,89.4,37.85894874
1227,4,5,5,60,89.4,37.85894874
1227,4,5,5,38,89.4,37.85894874
1227,4,5,5,121,89.4,37.85894874
1228,4,5,6,33,20,12.9034879
1228,4,5,6,15,20,12.9034879
1228,4,5,6,32,20,12.9034879
1228,4,5,6,18,20,12.9034879
1228,4,5,6,2,20,12.9034879
1229,4,5,7,64,62.6,16.69730517
1229,4,5,7,87,62.6,16.69730517
1229,4,5,7,68,62.6,16.69730517
1229,4,5,7,48,62.6,16.69730517
1229,4,5,7,46,62.6,16.69730517
1230,4,5,8,49,55,21.96967607
1230,4,5,8,47,55,21.96967607
1230,4,5,8,87,55,21.96967607
1230,4,5,8,37,55,21.96967607
1231,4,5,9,101,125.6666667,48.29354684
1231,4,5,9,192,125.6666667,48.29354684
1231,4,5,9,158,125.6666667,48.29354684
1231,4,5,9,51,125.6666667,48.29354684
1231,4,5,9,130,125.6666667,48.29354684
1231,4,5,9,122,125.6666667,48.29354684
1232,4,6,10,150,164.5,101.6400512
1232,4,6,10,131,164.5,101.6400512
1232,4,6,10,346,164.5,101.6400512
1232,4,6,10,203,164.5,101.6400512
1232,4,6,10,55,164.5,101.6400512
1232,4,6,10,102,164.5,101.6400512
1233,4,6,11,101,175.5,105.3589104
1233,4,6,11,250,175.5,105.3589104
1234,4,6,12,68,43,21.9317122
1234,4,6,12,27,43,21.9317122
1234,4,6,12,34,43,21.9317122
1235,4,6,13,68,62.5,7.778174593
1235,4,6,13,57,62.5,7.778174593
1236,4,6,14,39,19.6,14.57051818
1236,4,6,14,20,19.6,14.57051818
1236,4,6,14,28,19.6,14.57051818
1236,4,6,14,7,19.6,14.57051818
1236,4,6,14,4,19.6,14.57051818
1237,4,6,15,28,36.83333333,21.24539166
1237,4,6,15,35,36.83333333,21.24539166
1237,4,6,15,32,36.83333333,21.24539166
1237,4,6,15,68,36.83333333,21.24539166
1237,4,6,15,6,36.83333333,21.24539166
1237,4,6,15,52,36.83333333,21.24539166
1238,4,6,16,89,100,65.96211034
1238,4,6,16,21,100,65.96211034
1238,4,6,16,189,100,65.96211034
1238,4,6,16,140,100,65.96211034
1238,4,6,16,61,100,65.96211034
1239,4,6,17,37,34.25,20.48373338
1239,4,6,17,6,34.25,20.48373338
1239,4,6,17,39,34.25,20.48373338
1239,4,6,17,55,34.25,20.48373338
1240,4,6,18,116,104.8333333,53.32322821
1240,4,6,18,60,104.8333333,53.32322821
1240,4,6,18,164,104.8333333,53.32322821
1240,4,6,18,60,104.8333333,53.32322821
1240,4,6,18,171,104.8333333,53.32322821
1240,4,6,18,58,104.8333333,53.32322821
1241,4,6,19,15,7.5,5.446711546
1241,4,6,19,8,7.5,5.446711546
1241,4,6,19,4,7.5,5.446711546
1241,4,6,19,3,7.5,5.446711546
1242,4,6,2,314,192,88.27910285
1242,4,6,2,269,192,88.27910285
1242,4,6,2,201,192,88.27910285
1242,4,6,2,154,192,88.27910285
1242,4,6,2,74,192,88.27910285
1242,4,6,2,140,192,88.27910285
1243,4,6,20,6,18.6,10.73778376
1243,4,6,20,13,18.6,10.73778376
1243,4,6,20,19,18.6,10.73778376
1243,4,6,20,35,18.6,10.73778376
1243,4,6,20,20,18.6,10.73778376
1244,4,6,21,6,8.25,5.315072906
1244,4,6,21,4,8.25,5.315072906
1244,4,6,21,16,8.25,5.315072906
1244,4,6,21,7,8.25,5.315072906
1245,4,6,22,15,9.833333333,6.431692364
1245,4,6,22,2,9.833333333,6.431692364
1245,4,6,22,3,9.833333333,6.431692364
1245,4,6,22,14,9.833333333,6.431692364
1245,4,6,22,8,9.833333333,6.431692364
1245,4,6,22,17,9.833333333,6.431692364
1246,4,6,23,49,39.75,15.94521872
1246,4,6,23,45,39.75,15.94521872
1246,4,6,23,16,39.75,15.94521872
1246,4,6,23,49,39.75,15.94521872
1247,4,6,3,14,11.25,5.251983752
1247,4,6,3,11,11.25,5.251983752
1247,4,6,3,4,11.25,5.251983752
1247,4,6,3,16,11.25,5.251983752
1248,4,6,4,3,12.4,10.43072385
1248,4,6,4,24,12.4,10.43072385
1248,4,6,4,9,12.4,10.43072385
1248,4,6,4,23,12.4,10.43072385
1248,4,6,4,3,12.4,10.43072385
1249,4,6,5,105,116.6,55.41028785
1249,4,6,5,160,116.6,55.41028785
1249,4,6,5,47,116.6,55.41028785
1249,4,6,5,184,116.6,55.41028785
1249,4,6,5,87,116.6,55.41028785
1250,4,6,6,42,23.66666667,19.03505538
1250,4,6,6,25,23.66666667,19.03505538
1250,4,6,6,4,23.66666667,19.03505538
1251,4,6,7,24,107.1666667,57.18537109
1251,4,6,7,105,107.1666667,57.18537109
1251,4,6,7,111,107.1666667,57.18537109
1251,4,6,7,135,107.1666667,57.18537109
1251,4,6,7,194,107.1666667,57.18537109
1251,4,6,7,74,107.1666667,57.18537109
1252,4,6,8,98,78.5,40.14556846
1252,4,6,8,114,78.5,40.14556846
1252,4,6,8,80,78.5,40.14556846
1252,4,6,8,22,78.5,40.14556846
1253,4,6,9,167,147.8333333,76.49684089
1253,4,6,9,256,147.8333333,76.49684089
1253,4,6,9,120,147.8333333,76.49684089
1253,4,6,9,73,147.8333333,76.49684089
1253,4,6,9,63,147.8333333,76.49684089
1253,4,6,9,208,147.8333333,76.49684089
1254,4,7,10,131,117.7142857,50.3511479
1254,4,7,10,75,117.7142857,50.3511479
1254,4,7,10,118,117.7142857,50.3511479
1254,4,7,10,219,117.7142857,50.3511479
1254,4,7,10,122,117.7142857,50.3511479
1254,4,7,10,77,117.7142857,50.3511479
1254,4,7,10,82,117.7142857,50.3511479
1255,4,7,11,116,100.875,43.37358479
1255,4,7,11,164,100.875,43.37358479
1255,4,7,11,138,100.875,43.37358479
1255,4,7,11,113,100.875,43.37358479
